Wall time,Step,Value
1769953606.5664873,10,-107.56590270996094
1769953612.1834164,20,-111.56417846679688
1769953617.5849385,30,-110.94088745117188
1769953623.2375426,40,-110.71363067626953
1769953628.436779,50,-111.49503326416016
1769953633.5524235,60,-110.45513916015625
1769953638.5620315,70,-106.57652282714844
1769953643.429488,80,-108.44197845458984
1769953648.4159684,90,-111.70540618896484
1769953653.5489593,100,-109.23873138427734
1769953658.7096956,110,-109.02457427978516
1769953663.7865977,120,-108.12310791015625
1769953668.8401294,130,-107.64993286132812
1769953673.8051312,140,-108.10922241210938
1769953678.7294676,150,-106.2787094116211
1769953683.6086257,160,-108.92317962646484
1769953688.7334328,170,-105.83650970458984
1769953693.7938724,180,-105.10955047607422
1769953698.9573824,190,-104.54774475097656
1769953703.940727,200,-109.37246704101562
1769953708.8292346,210,-105.69589233398438
1769953713.778883,220,-104.7675552368164
1769953718.773062,230,-103.16017150878906
1769953723.7382293,240,-105.92436218261719
1769953728.8018382,250,-104.13145446777344
1769953733.8253803,260,-102.216064453125
1769953739.0046427,270,-104.71122741699219
1769953744.1951926,280,-105.693115234375
1769953749.4495056,290,-103.4618911743164
1769953754.4396844,300,-103.80779266357422
1769953759.4551015,310,-101.29519653320312
1769953764.4409842,320,-102.50946807861328
1769953769.3940597,330,-101.10578155517578
1769953774.3820047,340,-102.37187194824219
1769953779.4414113,350,-103.55079650878906
1769953784.5354924,360,-100.43132019042969
1769953789.6244256,370,-100.86384582519531
1769953794.4875102,380,-100.62848663330078
1769953799.3051481,390,-98.13274383544922
1769953804.1869698,400,-99.2719955444336
1769953809.171751,410,-98.22805786132812
1769953814.3097396,420,-98.4035873413086
1769953819.543604,430,-97.01355743408203
1769953824.599291,440,-97.50028228759766
1769953829.5744002,450,-95.92089080810547
1769953834.4801242,460,-94.3944091796875
1769953839.51961,470,-95.09538269042969
1769953844.6031303,480,-93.26085662841797
1769953849.5935378,490,-93.73837280273438
1769953854.6904948,500,-92.97146606445312
1769953859.7124171,510,-91.21965026855469
1769953864.9215574,520,-91.87664031982422
1769953870.0149379,530,-92.07345581054688
1769953874.839815,540,-89.75650787353516
1769953879.819925,550,-90.72291564941406
1769953884.8550906,560,-89.61357116699219
1769953889.843832,570,-88.50247955322266
1769953894.7944877,580,-88.04334259033203
1769953899.7827294,590,-87.74415588378906
1769953905.009939,600,-87.34278869628906
1769953910.1425292,610,-86.73918151855469
1769953915.402571,620,-85.85617065429688
1769953920.5762935,630,-85.26426696777344
1769953925.5767803,640,-84.71916198730469
1769953930.5375352,650,-84.12359619140625
1769953935.6303713,660,-84.37440490722656
1769953940.8102899,670,-82.95098876953125
1769953945.9579444,680,-82.17808532714844
1769953951.0197709,690,-81.3718032836914
1769953956.0802329,700,-81.15602111816406
1769953960.9409568,710,-81.63276672363281
1769953965.9139502,720,-81.33195495605469
1769953970.8323097,730,-80.64789581298828
1769953975.901981,740,-79.9462661743164
1769953981.0481517,750,-79.11186981201172
1769953986.0597358,760,-79.27448272705078
1769953991.0104005,770,-78.29244232177734
1769953995.8355968,780,-77.7374496459961
1769954000.7918577,790,-77.2450942993164
1769954005.7481606,800,-77.29869079589844
1769954010.8684406,810,-78.02093505859375
1769954016.248477,820,-77.44913482666016
1769954021.6861002,830,-77.41828918457031
1769954027.2366447,840,-76.81537628173828
1769954032.5857465,850,-76.33211517333984
1769954038.0028448,860,-76.63232421875
1769954043.4582226,870,-76.34691619873047
1769954048.8264246,880,-75.34429168701172
1769954054.1875927,890,-75.34680938720703
1769954059.5103376,900,-75.80619049072266
1769954064.916814,910,-75.37542724609375
1769954070.3527274,920,-74.89154052734375
1769954075.7499433,930,-74.4321060180664
1769954081.2158215,940,-74.44342041015625
1769954086.6912968,950,-73.94911193847656
1769954092.3088927,960,-73.77216339111328
1769954097.8519974,970,-73.82569885253906
1769954103.1258855,980,-73.2196273803711
1769954108.473354,990,-73.09333038330078
1769954114.457111,1000,-73.05123901367188
1769954120.5267184,1010,-72.08280181884766
1769954126.4312713,1020,-72.38948822021484
1769954132.3262286,1030,-72.65814971923828
1769954138.3097026,1040,-72.19391632080078
1769954144.24807,1050,-72.41085052490234
1769954150.1607542,1060,-71.21444702148438
1769954156.0282493,1070,-72.05574798583984
1769954161.9698248,1080,-71.65829467773438
1769954167.9744534,1090,-71.07945251464844
1769954173.9611545,1100,-71.47392272949219
1769954179.8865213,1110,-70.79408264160156
1769954185.8258405,1120,-70.92413330078125
1769954191.810662,1130,-70.1881103515625
1769954197.6653593,1140,-69.78257751464844
1769954203.6427295,1150,-70.4268798828125
1769954209.779839,1160,-69.98326110839844
1769954215.929075,1170,-70.0509262084961
1769954221.9430995,1180,-70.05725860595703
1769954227.7842567,1190,-70.166748046875
1769954233.8850107,1200,-69.86241149902344
1769954239.9119039,1210,-69.96014404296875
1769954245.7580235,1220,-69.16217803955078
1769954251.853704,1230,-69.98583984375
1769954257.8823206,1240,-69.86556243896484
1769954263.8473155,1250,-69.2132339477539
1769954269.868729,1260,-68.64877319335938
1769954275.8793745,1270,-68.83653259277344
1769954281.8430498,1280,-68.54286193847656
1769954287.674399,1290,-68.15914916992188
1769954293.5285401,1300,-68.44738006591797
1769954299.4651866,1310,-67.9410629272461
1769954305.3836823,1320,-68.61302185058594
1769954311.1549563,1330,-68.82862091064453
1769954317.1550093,1340,-68.61490631103516
1769954323.1021287,1350,-68.59587097167969
1769954329.1387637,1360,-67.9050064086914
1769954335.077645,1370,-68.28011322021484
1769954340.9205067,1380,-68.03512573242188
1769954346.7676756,1390,-68.17578887939453
1769954352.6495645,1400,-68.09812927246094
1769954358.5156271,1410,-68.30419158935547
1769954364.388322,1420,-67.93763732910156
1769954370.1590123,1430,-68.14219665527344
1769954376.0688927,1440,-67.79983520507812
1769954381.9252174,1450,-67.88878631591797
1769954387.7362843,1460,-67.82471466064453
1769954393.550824,1470,-67.5619888305664
1769954399.4118688,1480,-67.71538543701172
1769954405.2786605,1490,-67.65569305419922
1769954411.0664365,1500,-68.3951187133789
1769954416.8870394,1510,-67.79535675048828
1769954422.6909106,1520,-67.52153015136719
1769954428.498926,1530,-67.3779296875
1769954434.4823918,1540,-67.56136322021484
1769954440.3067594,1550,-68.19566345214844
1769954446.164772,1560,-67.48135375976562
1769954452.0939453,1570,-67.14434814453125
1769954457.9128413,1580,-67.34371185302734
1769954463.7476633,1590,-67.56918334960938
1769954469.5761075,1600,-67.70932006835938
1769954475.5078113,1610,-67.40421295166016
1769954481.5134883,1620,-67.49659729003906
1769954487.3885894,1630,-67.69387817382812
1769954493.3047888,1640,-67.2553482055664
1769954499.2464662,1650,-68.19374084472656
1769954505.2389495,1660,-67.49122619628906
1769954511.0442698,1670,-67.7631607055664
1769954516.743162,1680,-67.27613067626953
1769954522.4436834,1690,-67.20209503173828
1769954528.3650188,1700,-67.24603271484375
1769954534.241756,1710,-67.83128356933594
1769954540.0325935,1720,-67.51066589355469
1769954545.8745315,1730,-67.28486633300781
1769954551.6561651,1740,-67.39424133300781
1769954557.6217277,1750,-67.39739990234375
1769954563.4686375,1760,-67.52457427978516
1769954569.3751,1770,-67.24200439453125
1769954575.2738814,1780,-66.9798812866211
1769954581.1490762,1790,-67.16726684570312
1769954587.0723002,1800,-67.72113800048828
1769954592.9327178,1810,-67.03436279296875
1769954598.8478963,1820,-67.08038330078125
1769954604.7791867,1830,-67.32376098632812
1769954610.6743228,1840,-67.23670959472656
1769954616.5751317,1850,-67.26773071289062
1769954622.7082715,1860,-67.07852935791016
1769954628.60857,1870,-67.69737243652344
1769954634.4724157,1880,-67.04461669921875
1769954640.255484,1890,-67.43268585205078
1769954646.2028475,1900,-67.3118667602539
1769954652.1744514,1910,-67.10350036621094
1769954658.1234694,1920,-67.44239044189453
1769954663.974338,1930,-67.226318359375
1769954669.8710182,1940,-67.81283569335938
1769954675.781486,1950,-66.8487777709961
1769954681.6255744,1960,-66.76075744628906
1769954687.4014645,1970,-67.23334503173828
1769954692.6538498,1980,-66.60433197021484
1769954697.8382988,1990,-67.07341766357422
1769954703.226572,2000,-67.30413818359375
1769954708.677962,2010,-67.09642791748047
1769954714.198569,2020,-67.21448516845703
1769954719.87254,2030,-67.44499969482422
1769954725.440858,2040,-67.55317687988281
1769954731.1888335,2050,-66.89564514160156
1769954736.792236,2060,-66.69422149658203
1769954742.3979642,2070,-67.14295196533203
1769954748.0037155,2080,-67.14000701904297
1769954753.5599842,2090,-67.4532470703125
1769954759.1365561,2100,-67.04417419433594
1769954764.6295905,2110,-66.99242401123047
1769954770.1299303,2120,-66.91931915283203
1769954775.6766968,2130,-67.25331115722656
1769954781.2737253,2140,-67.23748779296875
1769954786.582444,2150,-67.09245300292969
1769954790.6476665,2160,-66.86427307128906
1769954794.5703998,2170,-67.06666564941406
1769954799.89041,2180,-66.97731018066406
1769954804.2231762,2190,-66.90477752685547
1769954808.213997,2200,-66.89556884765625
1769954812.5084126,2210,-67.1561508178711
1769954816.509311,2220,-66.54873657226562
1769954820.6947446,2230,-66.966796875
1769954825.3925633,2240,-66.48383331298828
1769954829.6853676,2250,-66.97750091552734
1769954834.0528855,2260,-66.6927261352539
1769954837.6394043,2270,-66.46466064453125
1769954842.3534317,2280,-66.2951889038086
1769954846.6954644,2290,-66.90596008300781
1769954851.5471358,2300,-66.9263916015625
1769954855.404053,2310,-67.22657775878906
1769954858.9529462,2320,-66.27062225341797
1769954863.0835383,2330,-66.86055755615234
1769954866.5792134,2340,-66.58638763427734
1769954870.0930471,2350,-66.40936279296875
1769954874.5175014,2360,-66.81571960449219
1769954878.9525583,2370,-66.83558654785156
1769954882.3764327,2380,-67.33558654785156
1769954885.6920593,2390,-66.7392807006836
1769954889.1083803,2400,-67.02872467041016
1769954893.5299087,2410,-66.85904693603516
1769954897.778136,2420,-66.9690170288086
1769954902.0103383,2430,-67.24967193603516
1769954905.7514555,2440,-66.80809783935547
1769954909.6382065,2450,-66.38093566894531
1769954914.0714834,2460,-66.66679382324219
1769954918.111027,2470,-65.99616241455078
1769954922.8159273,2480,-66.83622741699219
1769954926.7564845,2490,-66.8745346069336
1769954931.4104617,2500,-66.83663177490234
1769954934.9667966,2510,-66.90795135498047
1769954939.4295757,2520,-66.2860336303711
1769954943.4146664,2530,-67.11089324951172
1769954948.4478745,2540,-66.47181701660156
1769954952.3654106,2550,-66.9212646484375
1769954955.8767395,2560,-66.40135192871094
1769954959.33106,2570,-66.61475372314453
1769954962.6239395,2580,-66.51985168457031
1769954966.8496876,2590,-66.27227783203125
1769954971.7192504,2600,-66.95429229736328
1769954976.3290346,2610,-66.70589447021484
1769954980.7326257,2620,-66.80792236328125
1769954985.5399501,2630,-66.85037994384766
1769954990.439021,2640,-66.65621185302734
1769954994.4858706,2650,-67.17475128173828
1769954998.1724508,2660,-66.5199966430664
1769955003.048778,2670,-67.17620086669922
1769955007.2147515,2680,-66.76406860351562
1769955011.00855,2690,-66.83836364746094
1769955016.0876405,2700,-66.52826690673828
1769955020.4165246,2710,-66.54621124267578
1769955025.4973056,2720,-66.63003540039062
1769955030.766148,2730,-66.71495819091797
1769955035.391378,2740,-66.62921142578125
1769955039.5727038,2750,-66.87227630615234
1769955042.8923495,2760,-66.56900787353516
1769955046.838837,2770,-66.58234405517578
1769955050.616686,2780,-66.37234497070312
1769955054.8257194,2790,-66.79161071777344
1769955059.84381,2800,-66.40548706054688
1769955063.8111892,2810,-66.73516082763672
1769955068.9655077,2820,-66.29066467285156
1769955072.8716712,2830,-66.77459716796875
1769955076.3123453,2840,-66.60737609863281
1769955079.6301987,2850,-66.76581573486328
1769955082.9596593,2860,-66.85386657714844
1769955086.5646627,2870,-66.67996978759766
1769955090.1395593,2880,-66.35218811035156
1769955093.7484567,2890,-66.53533172607422
1769955097.9921453,2900,-66.3437271118164
1769955101.3528042,2910,-66.17052459716797
1769955104.7995994,2920,-66.43218231201172
1769955108.3965256,2930,-66.78671264648438
1769955111.5916429,2940,-66.09416961669922
1769955116.420505,2950,-66.91011810302734
1769955119.862617,2960,-65.96485137939453
1769955123.3903885,2970,-66.2104263305664
1769955126.8602064,2980,-66.08580017089844
1769955131.383415,2990,-66.41077423095703
1769955136.9971476,3000,-66.6813735961914
1769955142.6551335,3010,-66.16260528564453
1769955148.2688737,3020,-66.51856231689453
1769955153.9352102,3030,-66.32093048095703
1769955159.545822,3040,-66.69561767578125
1769955165.2045739,3050,-65.99492645263672
1769955170.779792,3060,-66.0085678100586
1769955176.4301689,3070,-66.15064239501953
1769955182.1333227,3080,-66.9526596069336
1769955187.7968268,3090,-66.3111343383789
1769955193.5463262,3100,-66.55953216552734
1769955199.1220295,3110,-66.48307037353516
1769955204.588498,3120,-66.78775024414062
1769955210.0687697,3130,-66.32593536376953
1769955215.8300493,3140,-66.67825317382812
1769955221.4984677,3150,-66.38163757324219
1769955227.129092,3160,-66.46186065673828
1769955232.7354016,3170,-66.79078674316406
1769955238.3324876,3180,-66.70523834228516
1769955244.0306249,3190,-66.2806167602539
1769955249.8142848,3200,-66.35137939453125
1769955255.461206,3210,-66.20259857177734
1769955261.0554233,3220,-66.75914764404297
1769955266.4914682,3230,-66.68989562988281
1769955272.0205107,3240,-66.31465148925781
1769955277.5676143,3250,-66.40007019042969
1769955283.3349855,3260,-66.1920166015625
1769955288.9420843,3270,-66.00719451904297
1769955294.576805,3280,-66.38726043701172
1769955299.9865608,3290,-66.33999633789062
1769955305.4422786,3300,-66.31278228759766
1769955310.8622353,3310,-66.32015228271484
1769955316.4376528,3320,-66.49423217773438
1769955322.0510254,3330,-66.12351989746094
1769955327.393186,3340,-66.42610931396484
1769955332.884589,3350,-65.94445037841797
1769955338.3729303,3360,-65.78141021728516
1769955344.1804729,3370,-66.14924621582031
1769955349.8329897,3380,-66.276611328125
1769955355.3445733,3390,-66.05457305908203
1769955360.852785,3400,-66.00504302978516
1769955366.3644476,3410,-66.2314682006836
1769955371.6953387,3420,-66.49114227294922
1769955377.0946515,3430,-66.4648666381836
1769955382.4468317,3440,-65.94034576416016
1769955387.830217,3450,-66.00390625
1769955393.3900647,3460,-65.99092102050781
1769955398.6520302,3470,-66.35099792480469
1769955403.897652,3480,-66.52371215820312
1769955409.3713288,3490,-66.06037139892578
1769955414.7388456,3500,-65.93047332763672
1769955420.2736256,3510,-66.2432861328125
1769955425.7065713,3520,-66.58023834228516
1769955430.9502292,3530,-66.53813171386719
1769955436.1693292,3540,-66.3743667602539
1769955441.6195006,3550,-66.3014907836914
1769955447.1038375,3560,-66.5075912475586
1769955452.3984668,3570,-66.01296997070312
1769955457.835494,3580,-66.07784271240234
1769955463.2201025,3590,-66.1736068725586
1769955469.485532,3600,-66.15697479248047
1769955478.696094,3610,-65.98637390136719
1769955487.7367618,3620,-66.0636978149414
1769955496.8823109,3630,-66.3519058227539
1769955506.1214483,3640,-66.09430694580078
1769955515.212286,3650,-66.03831481933594
1769955524.4855857,3660,-66.5414810180664
1769955533.7583382,3670,-66.26531982421875
1769955542.9111695,3680,-66.47975158691406
1769955552.3437917,3690,-66.55962371826172
1769955561.6278021,3700,-66.03810119628906
1769955570.9187849,3710,-66.4285888671875
1769955580.2483263,3720,-66.1800765991211
1769955589.5531404,3730,-66.50933837890625
1769955598.6203296,3740,-66.48486328125
1769955607.7490041,3750,-65.70732116699219
1769955616.9565458,3760,-65.96057891845703
1769955626.3804638,3770,-66.1693115234375
1769955635.3781197,3780,-65.66412353515625
1769955644.736305,3790,-66.21526336669922
1769955654.0099862,3800,-66.06050109863281
1769955663.2049928,3810,-66.03117370605469
1769955672.4647188,3820,-66.25828552246094
1769955681.7509556,3830,-65.83372497558594
1769955690.9036727,3840,-66.24623107910156
1769955699.3405998,3850,-66.18041229248047
1769955702.2777731,3860,-65.96070861816406
1769955708.2011154,3870,-66.13287353515625
1769955715.9221432,3880,-66.16947174072266
1769955723.2924063,3890,-66.3251724243164
1769955731.3738582,3900,-65.88471221923828
1769955738.831594,3910,-66.0881118774414
1769955746.7827115,3920,-66.43270111083984
1769955754.5036647,3930,-66.25170135498047
1769955762.2178018,3940,-65.82869720458984
1769955769.556134,3950,-66.40764617919922
1769955777.4767125,3960,-66.14800262451172
1769955785.4089856,3970,-66.01643371582031
1769955793.9577878,3980,-66.43855285644531
1769955802.0988066,3990,-66.03939819335938
1769955809.6478405,4000,-66.16490173339844
1769955817.7976112,4010,-66.1059341430664
1769955824.8054535,4020,-66.51421356201172
1769955831.9161236,4030,-66.02635955810547
1769955838.6634028,4040,-66.33660888671875
1769955846.6925097,4050,-66.04515075683594
1769955853.625955,4060,-66.37596893310547
1769955861.2060623,4070,-66.36306762695312
1769955869.0005684,4080,-66.14997863769531
1769955877.2674248,4090,-66.10511779785156
1769955885.2033615,4100,-66.04360961914062
1769955892.0161207,4110,-66.44485473632812
1769955898.5393023,4120,-66.14043426513672
1769955905.3075216,4130,-65.93707275390625
1769955912.1607816,4140,-66.24877166748047
1769955920.1781878,4150,-65.8614730834961
