Wall time,Step,Value
1770127856.44564,10,-121.57711791992188
1770127863.3446472,20,-134.7677459716797
1770127870.0284412,30,-132.75880432128906
1770127876.9872365,40,-131.25059509277344
1770127883.6918502,50,-132.2514190673828
1770127890.439537,60,-130.87164306640625
1770127897.0442576,70,-128.14158630371094
1770127903.7667444,80,-129.53134155273438
1770127910.4003634,90,-132.13101196289062
1770127917.0768235,100,-130.09600830078125
1770127924.1091828,110,-129.50340270996094
1770127931.1318398,120,-130.09521484375
1770127937.92022,130,-126.66158294677734
1770127943.5633423,140,-128.40179443359375
1770127949.2891114,150,-129.2316131591797
1770127954.90176,160,-128.5196533203125
1770127960.4007404,170,-126.08374786376953
1770127966.977966,180,-124.80667877197266
1770127973.8859608,190,-127.30952453613281
1770127980.448318,200,-129.2185516357422
1770127987.4036837,210,-126.83771514892578
1770127994.3637376,220,-126.30711364746094
1770128001.0081048,230,-122.18267059326172
1770128007.6633594,240,-125.60978698730469
1770128014.3362777,250,-124.2974853515625
1770128021.0557327,260,-122.3158950805664
1770128027.724695,270,-125.16688537597656
1770128034.3409576,280,-126.0136947631836
1770128040.900867,290,-121.42720794677734
1770128047.543335,300,-122.94572448730469
1770128054.026541,310,-121.37339782714844
1770128060.5846417,320,-120.21421813964844
1770128067.7031934,330,-120.69862365722656
1770128075.1028385,340,-119.31352233886719
1770128082.5669618,350,-121.67414855957031
1770128089.8034816,360,-117.61799621582031
1770128097.0303955,370,-119.83484649658203
1770128104.2537138,380,-116.31615447998047
1770128111.7368987,390,-114.53700256347656
1770128119.1872575,400,-118.016357421875
1770128126.616642,410,-115.80696868896484
1770128133.9435084,420,-113.61972045898438
1770128141.317041,430,-115.15081787109375
1770128148.721872,440,-112.98461151123047
1770128156.0950305,450,-114.47067260742188
1770128163.3694623,460,-110.48767852783203
1770128170.809133,470,-109.98229217529297
1770128178.1944418,480,-110.27146911621094
1770128185.40331,490,-110.05419921875
1770128192.7535222,500,-108.04861450195312
1770128200.0417554,510,-109.32202911376953
1770128207.4116788,520,-106.88362121582031
1770128214.8974357,530,-108.2485580444336
1770128222.252277,540,-105.56797790527344
1770128229.7929235,550,-104.65476989746094
1770128237.0517535,560,-103.4132080078125
1770128244.2689822,570,-104.29718780517578
1770128251.676864,580,-102.80491638183594
1770128258.9991202,590,-102.41979217529297
1770128266.4454525,600,-103.53251647949219
1770128273.7314594,610,-99.12945556640625
1770128281.0751143,620,-100.77384948730469
1770128288.3965354,630,-100.74208068847656
1770128295.8596199,640,-98.38944244384766
1770128303.2087789,650,-99.6477279663086
1770128310.6661167,660,-97.30763244628906
1770128317.922354,670,-97.55497741699219
1770128325.2538233,680,-95.10968780517578
1770128332.5615435,690,-96.16544342041016
1770128340.0683641,700,-97.04512786865234
1770128347.321813,710,-94.25230407714844
1770128354.5744302,720,-94.67723846435547
1770128361.909863,730,-94.95807647705078
