Wall time,Step,Value
1769951908.4754837,10,-81.48954010009766
1769951913.968656,20,-89.50762176513672
1769951919.181783,30,-90.16691589355469
1769951924.3512533,40,-88.83282470703125
1769951929.3800058,50,-88.42656707763672
1769951934.5879924,60,-88.78079986572266
1769951939.7087567,70,-84.24673461914062
1769951944.8373535,80,-87.33903503417969
1769951949.9398892,90,-90.00040435791016
1769951955.1860373,100,-86.70409393310547
1769951960.3556783,110,-86.64834594726562
1769951965.312425,120,-87.02560424804688
1769951969.9772089,130,-86.91436767578125
1769951975.0454893,140,-86.222900390625
1769951980.0511749,150,-85.54251861572266
1769951984.8683362,160,-86.97331237792969
1769951989.6579275,170,-86.96404266357422
1769951994.6344028,180,-83.07835388183594
1769951999.4604723,190,-84.02075958251953
1769952004.2319279,200,-85.48046875
1769952009.2091477,210,-88.3134765625
1769952014.1311247,220,-86.44760131835938
1769952019.0763028,230,-83.43907928466797
1769952023.8800697,240,-85.04466247558594
1769952028.688156,250,-84.00912475585938
1769952033.5582466,260,-82.84443664550781
1769952038.7998424,270,-82.37471008300781
1769952043.938349,280,-84.89933013916016
1769952048.9261696,290,-85.51775360107422
1769952053.7672133,300,-82.74516296386719
1769952058.6193204,310,-83.32555389404297
1769952063.4775414,320,-81.98480987548828
1769952068.2829592,330,-83.211669921875
1769952073.1600344,340,-82.81462860107422
1769952077.8874722,350,-82.6058349609375
1769952082.7046921,360,-82.51753234863281
1769952087.7189837,370,-80.4990005493164
1769952092.6503105,380,-82.92198944091797
1769952097.6447635,390,-80.68104553222656
1769952102.584905,400,-78.86967468261719
1769952107.5391352,410,-81.21935272216797
1769952112.5511193,420,-80.3526840209961
1769952117.7690008,430,-79.78768157958984
1769952122.8997338,440,-79.1567153930664
1769952127.9511745,450,-80.0479965209961
1769952133.0328522,460,-78.32688903808594
1769952138.1726415,470,-78.43087768554688
1769952143.2290237,480,-77.369384765625
1769952148.1399133,490,-77.09336853027344
1769952153.1128504,500,-75.89095306396484
1769952158.064108,510,-76.68904113769531
1769952163.0134683,520,-74.7948989868164
1769952167.967373,530,-76.30939483642578
1769952172.9600194,540,-75.12864685058594
1769952177.919485,550,-74.62570190429688
1769952182.665288,560,-73.99554443359375
1769952187.6387355,570,-72.97997283935547
1769952192.405758,580,-71.79654693603516
1769952197.451907,590,-72.92462921142578
1769952202.407977,600,-72.51032257080078
1769952207.2107155,610,-71.09406280517578
1769952212.1909363,620,-71.64672088623047
1769952217.2631938,630,-70.193115234375
1769952222.2729368,640,-70.73994445800781
1769952227.322182,650,-69.62981414794922
1769952232.339917,660,-68.63411712646484
1769952237.2724211,670,-69.260986328125
1769952242.26687,680,-68.54606628417969
1769952247.087907,690,-68.59474182128906
1769952252.0027695,700,-66.30847930908203
1769952256.8814251,710,-67.11196899414062
1769952261.5984678,720,-67.04707336425781
1769952266.4768329,730,-66.7350845336914
1769952271.280234,740,-65.3389892578125
1769952276.139873,750,-66.32621002197266
1769952280.9644291,760,-65.02593994140625
1769952285.8163016,770,-64.96529388427734
1769952290.751146,780,-64.43528747558594
1769952295.6822805,790,-63.5172004699707
1769952300.7010882,800,-63.332157135009766
1769952305.4845927,810,-63.08814239501953
1769952310.2736628,820,-62.923423767089844
1769952315.184725,830,-63.28001403808594
1769952320.2793665,840,-63.006202697753906
1769952325.1811857,850,-62.573402404785156
1769952329.901139,860,-62.17079544067383
1769952334.6366405,870,-62.36153793334961
1769952339.5146632,880,-62.105655670166016
1769952344.4809685,890,-61.82856750488281
1769952349.438234,900,-61.4602165222168
1769952354.2608945,910,-60.52875900268555
1769952359.073334,920,-61.03484344482422
1769952363.9360857,930,-60.86238098144531
1769952368.764074,940,-59.9642219543457
1769952373.7106352,950,-60.077327728271484
1769952378.6357036,960,-60.605587005615234
1769952383.637148,970,-60.210296630859375
1769952388.5689468,980,-59.24763488769531
1769952393.426476,990,-59.49245071411133
1769952398.445412,1000,-59.28763961791992
1769952403.413116,1010,-58.8849983215332
1769952408.4645696,1020,-58.38977813720703
1769952413.8282177,1030,-58.871700286865234
1769952419.044724,1040,-58.00542068481445
1769952424.1840155,1050,-58.09561538696289
1769952429.4172306,1060,-58.462100982666016
1769952434.5045815,1070,-58.1822624206543
1769952439.651692,1080,-58.07874298095703
1769952444.9282694,1090,-58.225830078125
1769952450.191048,1100,-57.818504333496094
1769952455.338049,1110,-57.82680130004883
1769952460.5247068,1120,-58.23028564453125
1769952465.6708164,1130,-57.3472785949707
1769952470.8475647,1140,-57.515663146972656
1769952476.0539565,1150,-57.308937072753906
1769952481.2758684,1160,-57.37591552734375
1769952486.4948676,1170,-57.33991241455078
1769952491.713892,1180,-56.949256896972656
1769952496.8604946,1190,-56.16913604736328
1769952502.0864315,1200,-56.746849060058594
1769952507.3390403,1210,-57.04310607910156
1769952512.5227156,1220,-56.781368255615234
1769952517.7370107,1230,-56.45613098144531
1769952522.9033942,1240,-56.176605224609375
1769952528.1050055,1250,-56.517940521240234
1769952533.2871122,1260,-55.758602142333984
1769952538.4028978,1270,-55.9438362121582
1769952543.5659382,1280,-56.17128372192383
1769952548.5909154,1290,-56.08283233642578
1769952553.6725752,1300,-55.97789764404297
1769952558.852562,1310,-55.414512634277344
1769952563.907904,1320,-55.40670394897461
1769952569.2859175,1330,-55.41038513183594
1769952574.5430508,1340,-55.11031723022461
1769952579.836805,1350,-55.49915313720703
1769952585.1713166,1360,-55.54886245727539
1769952590.350968,1370,-55.38550567626953
1769952595.5398996,1380,-55.20234298706055
1769952600.652345,1390,-55.02524948120117
1769952605.8440456,1400,-54.94184494018555
1769952611.01926,1410,-55.12565231323242
1769952616.1490076,1420,-55.2183723449707
1769952621.2546523,1430,-54.894229888916016
1769952626.2927582,1440,-54.838584899902344
1769952631.4818494,1450,-54.52015686035156
1769952636.7586768,1460,-54.87425231933594
1769952642.0008721,1470,-54.61874008178711
1769952647.2818918,1480,-55.34260559082031
1769952652.445443,1490,-54.81804656982422
1769952657.5924377,1500,-54.64811706542969
1769952662.6479833,1510,-54.4206428527832
1769952667.810333,1520,-54.49700164794922
1769952672.9445665,1530,-54.75914764404297
1769952678.14402,1540,-54.465274810791016
1769952683.4788284,1550,-54.579978942871094
1769952688.7095385,1560,-54.084983825683594
1769952693.8751147,1570,-54.37685775756836
1769952699.151922,1580,-54.669986724853516
1769952704.3872595,1590,-54.40153884887695
1769952709.530499,1600,-54.25685501098633
1769952714.6283226,1610,-54.10013198852539
1769952719.758619,1620,-54.218162536621094
1769952724.9053295,1630,-54.40060043334961
1769952729.9833531,1640,-54.113704681396484
1769952735.140816,1650,-54.51600646972656
1769952740.29427,1660,-54.2225227355957
1769952745.43081,1670,-54.27651596069336
1769952750.5962112,1680,-54.405704498291016
1769952755.6453571,1690,-54.05056381225586
1769952760.753038,1700,-54.05255126953125
1769952765.8639364,1710,-54.06016540527344
1769952770.9594176,1720,-54.09971618652344
1769952776.1748207,1730,-54.53688430786133
