Wall time,Step,Value
1770118972.8140225,10,-100.54107666015625
1770118978.129805,20,-112.8778076171875
1770118983.1084027,30,-111.4582748413086
1770118987.986405,40,-110.79607391357422
1770118992.799414,50,-111.83572387695312
1770118997.8833232,60,-109.17278289794922
1770119002.8914852,70,-107.13976287841797
1770119007.7569342,80,-109.67115783691406
1770119012.9418879,90,-114.79293823242188
1770119018.0002248,100,-109.24634552001953
1770119022.8857684,110,-108.03939056396484
1770119027.8280795,120,-109.7863998413086
1770119032.8284476,130,-107.63202667236328
1770119037.8356457,140,-109.77616119384766
1770119042.9805195,150,-106.76892852783203
1770119048.1161208,160,-110.16793060302734
1770119053.1648161,170,-106.55492401123047
1770119058.3337488,180,-103.60092163085938
1770119064.0886254,190,-105.2332763671875
1770119069.6015918,200,-109.26663208007812
1770119074.8043642,210,-105.72920227050781
1770119080.0228894,220,-106.57085418701172
1770119085.4868457,230,-102.66756439208984
1770119091.198191,240,-105.83519744873047
1770119097.2955322,250,-102.98516082763672
1770119103.6839695,260,-102.84693145751953
1770119110.346956,270,-103.66410827636719
1770119117.0763655,280,-107.25151824951172
1770119123.643067,290,-103.72503662109375
1770119130.1817312,300,-104.28768157958984
1770119136.7917492,310,-101.66665649414062
1770119143.4003599,320,-102.20500946044922
1770119149.9470873,330,-102.52603912353516
1770119156.3391507,340,-102.1025161743164
1770119162.889101,350,-102.74857330322266
1770119169.3349748,360,-100.8211441040039
1770119175.8730698,370,-100.84113311767578
1770119182.6774423,380,-100.00980377197266
1770119189.3076065,390,-97.6014404296875
1770119195.9617324,400,-97.86167907714844
1770119202.481497,410,-97.93434143066406
1770119208.9758217,420,-97.16223907470703
1770119215.4640682,430,-96.06397247314453
1770119222.0329833,440,-96.83112335205078
1770119228.5926728,450,-96.34579467773438
1770119235.0789337,460,-94.76839447021484
1770119241.5146718,470,-93.9693374633789
1770119248.174459,480,-94.07542419433594
1770119254.81066,490,-92.2179946899414
1770119261.3384676,500,-92.6506576538086
1770119267.8185284,510,-91.54067993164062
1770119274.4482272,520,-91.82018280029297
1770119281.0106316,530,-91.69574737548828
1770119287.3975658,540,-89.21444702148438
1770119293.8543336,550,-91.08802795410156
1770119300.3031473,560,-88.9541244506836
1770119306.8122308,570,-87.08101654052734
1770119313.4530427,580,-87.82951354980469
1770119319.8974752,590,-87.25615692138672
1770119328.356154,600,-86.42963409423828
1770119337.675227,610,-85.62178039550781
1770119346.9618626,620,-86.12430572509766
1770119356.2816696,630,-84.2877426147461
1770119365.649927,640,-85.24325561523438
1770119375.021078,650,-84.11483764648438
1770119384.4889495,660,-84.44702911376953
1770119393.862846,670,-83.12283325195312
1770119403.261819,680,-82.36346435546875
1770119412.8644502,690,-81.09501647949219
1770119422.2954454,700,-81.26165771484375
1770119431.5614388,710,-81.69766998291016
1770119440.9524727,720,-80.01280975341797
1770119450.14477,730,-80.27883911132812
1770119459.4494867,740,-79.73666381835938
1770119468.5977447,750,-78.84144592285156
1770119477.9825983,760,-79.38206481933594
1770119487.4815788,770,-77.71965789794922
1770119496.9157817,780,-78.33039855957031
1770119506.393857,790,-77.18030548095703
1770119515.7993598,800,-76.21269226074219
1770119523.171476,810,-76.775390625
1770119532.4623995,820,-76.8340835571289
1770119541.6898122,830,-75.8766860961914
1770119549.1410155,840,-76.20645904541016
1770119555.9028673,850,-76.18116760253906
1770119562.792056,860,-75.68916320800781
1770119569.7002661,870,-75.54623413085938
1770119576.5035465,880,-74.67462921142578
1770119583.27724,890,-74.79835510253906
1770119589.9803662,900,-74.83699035644531
1770119596.5568562,910,-73.29100036621094
1770119603.2662249,920,-73.40045928955078
1770119610.021094,930,-72.55655670166016
1770119616.6236238,940,-72.4998550415039
1770119623.1935925,950,-73.49777221679688
1770119629.761926,960,-72.75020599365234
1770119636.4301696,970,-72.4312515258789
1770119644.4917688,980,-72.75202941894531
1770119653.3577225,990,-72.6548843383789
1770119662.0142787,1000,-72.01367950439453
1770119670.9654915,1010,-71.56428527832031
1770119680.6033313,1020,-71.28131866455078
1770119689.8409488,1030,-71.64530181884766
1770119699.1064324,1040,-71.10999298095703
1770119708.363489,1050,-71.32744598388672
1770119717.7161245,1060,-70.79371643066406
1770119727.2518477,1070,-71.16617584228516
1770119736.6961994,1080,-70.55764770507812
1770119745.991483,1090,-70.403564453125
1770119755.3587124,1100,-71.1346206665039
1770119764.7562034,1110,-70.50672912597656
1770119774.2342522,1120,-70.41572570800781
1770119783.8641732,1130,-70.69054412841797
1770119793.5149777,1140,-70.07743835449219
1770119802.6843817,1150,-70.14857482910156
1770119812.0694754,1160,-69.29981231689453
1770119821.4703345,1170,-69.50605010986328
1770119830.917665,1180,-69.832275390625
1770119840.2894824,1190,-69.02730560302734
1770119849.6387792,1200,-69.16548919677734
1770119858.654061,1210,-69.48807525634766
1770119867.4654346,1220,-69.63247680664062
1770119876.2941508,1230,-69.02696990966797
1770119885.0780637,1240,-69.424072265625
1770119894.311175,1250,-69.0598373413086
1770119903.374112,1260,-68.33251953125
1770119911.6169288,1270,-68.39634704589844
1770119919.8000271,1280,-68.42987823486328
1770119928.1593597,1290,-68.05144500732422
1770119936.6046379,1300,-68.22527313232422
1770119944.8132982,1310,-68.40670013427734
1770119952.3870964,1320,-68.27500915527344
1770119960.1523771,1330,-68.11734771728516
1770119967.4587705,1340,-68.39439392089844
1770119974.7446485,1350,-68.35881805419922
1770119981.9604132,1360,-68.05115509033203
1770119989.2002554,1370,-68.19220733642578
1770119996.5574148,1380,-67.68211364746094
1770120004.204766,1390,-68.24806213378906
1770120011.6125076,1400,-67.89229583740234
1770120019.1140018,1410,-68.07384490966797
1770120026.7148716,1420,-67.9006576538086
1770120034.1945183,1430,-67.83026123046875
1770120041.6710103,1440,-67.79657745361328
1770120049.136522,1450,-68.28152465820312
1770120056.72329,1460,-67.38329315185547
1770120064.0591378,1470,-67.7740249633789
1770120071.8972876,1480,-67.46913146972656
1770120079.747679,1490,-67.51496124267578
1770120087.5366051,1500,-67.57734680175781
1770120095.0099342,1510,-67.40132141113281
1770120102.1630335,1520,-67.31649017333984
1770120109.4521937,1530,-67.76570892333984
1770120116.669967,1540,-67.75050354003906
1770120124.0683854,1550,-67.60326385498047
1770120131.2940233,1560,-67.62339782714844
1770120138.606242,1570,-67.3896713256836
1770120145.850123,1580,-67.49020385742188
1770120152.7975817,1590,-67.67227172851562
1770120159.9582088,1600,-67.05810546875
1770120167.126733,1610,-67.60182189941406
1770120174.2182426,1620,-67.36377716064453
1770120181.510277,1630,-67.78109741210938
1770120188.760788,1640,-66.89755249023438
1770120195.8628592,1650,-67.55644989013672
1770120203.173699,1660,-67.58855438232422
1770120210.5536342,1670,-67.30513000488281
1770120217.778212,1680,-67.21731567382812
1770120222.8695247,1690,-67.26776123046875
1770120227.7328553,1700,-67.15692901611328
1770120232.8101559,1710,-67.46650695800781
1770120238.0202909,1720,-67.06782531738281
1770120243.339322,1730,-67.4488296508789
1770120248.6656628,1740,-67.3108901977539
1770120253.8973293,1750,-67.50018310546875
1770120259.321656,1760,-67.02769470214844
1770120265.052881,1770,-67.15536499023438
1770120270.7910938,1780,-67.52399444580078
1770120276.5254896,1790,-67.04147338867188
1770120282.3226464,1800,-67.57778930664062
1770120288.191414,1810,-66.78175354003906
1770120294.0679584,1820,-67.33326721191406
1770120299.830473,1830,-67.03406524658203
1770120305.5781875,1840,-67.15269470214844
1770120311.4438095,1850,-67.10261535644531
1770120317.3174875,1860,-67.60761260986328
1770120323.1016717,1870,-67.15882873535156
1770120328.9685118,1880,-66.87354278564453
1770120334.7575665,1890,-67.31816101074219
1770120340.5118072,1900,-67.14029693603516
1770120346.215884,1910,-66.9830551147461
1770120352.0523574,1920,-67.13152313232422
1770120357.8645554,1930,-66.67508697509766
1770120363.7662725,1940,-66.86947631835938
1770120369.5634105,1950,-67.58300018310547
1770120375.4128044,1960,-66.86653137207031
1770120381.2423964,1970,-67.02156066894531
1770120387.0588393,1980,-67.0076675415039
1770120392.826955,1990,-67.23480987548828
1770120398.6414173,2000,-67.22179412841797
1770120404.446115,2010,-66.87291717529297
1770120410.224814,2020,-67.28645324707031
1770120416.1283574,2030,-67.032958984375
1770120421.9258993,2040,-67.00398254394531
1770120427.7206392,2050,-66.79291534423828
1770120433.571995,2060,-67.19922637939453
1770120439.4652529,2070,-67.02322387695312
1770120445.2625475,2080,-66.70831298828125
1770120451.0992951,2090,-66.86883544921875
1770120456.9514105,2100,-66.85910034179688
1770120462.7889013,2110,-66.80108642578125
1770120468.6969194,2120,-66.78707122802734
1770120474.563429,2130,-66.76549530029297
1770120480.4732263,2140,-67.1451416015625
1770120486.272577,2150,-66.78042602539062
1770120492.028246,2160,-67.11711120605469
1770120497.8071048,2170,-66.74268341064453
1770120503.6253104,2180,-66.88096618652344
1770120509.428031,2190,-67.02593231201172
