Wall time,Step,Value
1769333412.7544222,10,-107.27792358398438
1769333417.243998,20,-111.94889068603516
1769333422.646722,30,-111.74560546875
1769333427.9816034,40,-110.69743347167969
1769333433.7530813,50,-111.57921600341797
1769333439.2484455,60,-110.65406799316406
1769333444.6720228,70,-107.90180206298828
1769333450.152359,80,-109.42264556884766
1769333455.8141322,90,-113.42386627197266
1769333461.3320763,100,-109.60575103759766
1769333466.8708768,110,-109.6478042602539
1769333472.4162037,120,-109.14522552490234
1769333477.919219,130,-107.84153747558594
1769333483.3382869,140,-108.5344009399414
1769333488.7281718,150,-105.96430969238281
1769333493.3288367,160,-108.46940612792969
1769333498.6506896,170,-106.9714584350586
1769333504.1744697,180,-104.74864196777344
1769333510.1101403,190,-104.20825958251953
1769333515.751768,200,-109.29600524902344
1769333521.5220606,210,-107.1870346069336
1769333527.0287936,220,-105.71890258789062
1769333532.4702764,230,-104.04704284667969
1769333538.0341063,240,-107.33888244628906
1769333542.313407,250,-103.09407806396484
1769333545.9350576,260,-102.85601043701172
1769333550.2393517,270,-105.20805358886719
1769333553.861636,280,-106.90694427490234
1769333558.044175,290,-103.39181518554688
1769333562.4843097,300,-104.2881851196289
1769333566.0490007,310,-103.44541931152344
1769333569.4824543,320,-102.61505126953125
1769333572.8720863,330,-101.50334930419922
1769333576.394606,340,-102.6381607055664
1769333580.0086977,350,-103.97942352294922
1769333583.7012215,360,-101.31560516357422
1769333587.16628,370,-102.20555114746094
1769333590.650455,380,-101.09027862548828
1769333594.017694,390,-97.82943725585938
1769333597.4408817,400,-98.3670883178711
1769333601.5882964,410,-98.6434097290039
1769333605.141776,420,-97.24978637695312
1769333608.7695618,430,-97.33505249023438
1769333612.230392,440,-97.31134796142578
1769333615.7322838,450,-96.62862396240234
1769333619.2487657,460,-95.38553619384766
1769333622.6564581,470,-94.66741943359375
1769333626.661564,480,-94.04541015625
1769333630.2513936,490,-93.55516815185547
1769333633.9333444,500,-92.42240142822266
1769333637.9051409,510,-92.49089050292969
1769333641.9249868,520,-92.56110382080078
1769333646.0345874,530,-93.03890228271484
1769333649.4835577,540,-89.80768585205078
1769333652.7742896,550,-91.44412231445312
1769333655.9819324,560,-91.40155792236328
1769333659.2854702,570,-88.7274398803711
1769333662.457919,580,-89.37290954589844
1769333665.5053124,590,-88.70230865478516
1769333668.6909645,600,-88.15611267089844
1769333671.9371505,610,-87.72649383544922
1769333675.1745973,620,-86.53636932373047
1769333678.602799,630,-85.944580078125
1769333682.1570013,640,-85.4675064086914
1769333685.6377416,650,-84.5966567993164
1769333689.161972,660,-85.37398529052734
1769333692.5595543,670,-85.29743957519531
1769333696.0421805,680,-83.34840393066406
1769333699.5851588,690,-82.20256042480469
1769333703.9738493,700,-82.59540557861328
1769333707.419344,710,-82.8034896850586
1769333711.071194,720,-81.43077850341797
1769333714.725163,730,-82.26445007324219
1769333718.5318224,740,-81.70589447021484
1769333722.2613206,750,-80.21263885498047
1769333726.037224,760,-79.91800689697266
1769333729.979189,770,-78.75935363769531
1769333733.7806551,780,-79.34927368164062
1769333737.4143472,790,-79.3262710571289
1769333741.3777459,800,-78.50135040283203
1769333745.0065796,810,-78.71770477294922
1769333749.7521875,820,-79.06259155273438
1769333754.839192,830,-78.54307556152344
1769333758.3368373,840,-77.65862274169922
1769333762.4950736,850,-78.05711364746094
1769333767.017042,860,-78.32427978515625
1769333770.5547457,870,-77.78326416015625
1769333773.8029115,880,-75.97923278808594
1769333777.3086374,890,-76.96500396728516
1769333780.8029957,900,-76.810791015625
1769333784.6078,910,-75.9781494140625
1769333788.55711,920,-76.40534973144531
1769333792.1702383,930,-76.01395416259766
1769333795.4929717,940,-75.81597137451172
1769333798.8177543,950,-75.92821502685547
1769333802.1995132,960,-74.63803100585938
1769333806.5454192,970,-74.69058227539062
1769333810.2473013,980,-75.03484344482422
1769333813.4661627,990,-75.00687408447266
1769333816.894078,1000,-73.81095886230469
1769333820.424055,1010,-75.0224609375
1769333823.6491263,1020,-74.09496307373047
1769333826.8218052,1030,-74.91117095947266
1769333830.045349,1040,-73.91194915771484
1769333833.2487636,1050,-74.04047393798828
1769333836.655835,1060,-74.70901489257812
1769333840.3686082,1070,-73.78125762939453
1769333843.7172246,1080,-73.3340072631836
1769333847.2157753,1090,-73.68875122070312
1769333851.056121,1100,-73.1634521484375
1769333854.8494925,1110,-73.3755874633789
1769333858.1536498,1120,-73.1859130859375
1769333861.2863362,1130,-72.10742950439453
1769333864.9332666,1140,-72.35009765625
1769333868.5368984,1150,-73.39659881591797
1769333872.1219845,1160,-72.74626159667969
1769333875.5821588,1170,-72.58685302734375
1769333878.9952242,1180,-72.18599700927734
1769333882.2160182,1190,-72.79249572753906
1769333885.5504324,1200,-71.99591827392578
1769333888.9347594,1210,-72.20886993408203
1769333892.290574,1220,-71.53254699707031
1769333895.762886,1230,-72.45272064208984
1769333899.2250066,1240,-72.62068939208984
1769333902.564842,1250,-72.00298309326172
1769333906.3397572,1260,-72.7435073852539
1769333909.839663,1270,-71.50657653808594
1769333913.6347704,1280,-71.12700653076172
