Wall time,Step,Value
1769326486.654186,10,-107.56590270996094
1769326489.9991488,20,-111.56417846679688
1769326493.2744713,30,-110.94088745117188
1769326497.3967304,40,-110.71363067626953
1769326502.4949641,50,-111.49503326416016
1769326507.389844,60,-110.45513916015625
1769326510.9427197,70,-106.57652282714844
1769326515.013366,80,-108.44197845458984
1769326518.615374,90,-111.70540618896484
1769326523.3660517,100,-109.23873138427734
1769326526.8941731,110,-109.02457427978516
1769326531.3837705,120,-108.12310791015625
1769326534.5334237,130,-107.64993286132812
1769326538.506408,140,-108.10922241210938
1769326542.4395366,150,-106.2787094116211
1769326546.7766414,160,-108.92317962646484
1769326550.5428677,170,-105.83650970458984
1769326554.0675602,180,-105.10955047607422
1769326557.4310246,190,-104.54774475097656
1769326560.9944274,200,-109.37246704101562
1769326564.4950268,210,-105.69589233398438
1769326568.8497996,220,-104.7675552368164
1769326572.0747983,230,-103.16017150878906
1769326575.3495765,240,-105.92436218261719
1769326579.2060843,250,-104.13145446777344
1769326582.763478,260,-102.216064453125
1769326587.4592705,270,-104.71122741699219
1769326591.728042,280,-105.693115234375
1769326595.904744,290,-103.4618911743164
1769326599.947726,300,-103.80779266357422
1769326604.8376837,310,-101.29519653320312
1769326609.1264772,320,-102.50946807861328
1769326612.9067395,330,-101.10578155517578
1769326617.5867548,340,-102.37187194824219
1769326621.6557853,350,-103.55079650878906
1769326626.05622,360,-100.43132019042969
1769326629.3672724,370,-100.86384582519531
1769326632.8875952,380,-100.62848663330078
1769326636.483183,390,-98.13274383544922
1769326639.9087238,400,-99.2719955444336
1769326643.8710158,410,-98.22805786132812
1769326648.0655768,420,-98.4035873413086
1769326653.7181292,430,-97.01355743408203
1769326657.8253703,440,-97.50028228759766
1769326662.0630338,450,-95.92089080810547
1769326666.2184436,460,-94.3944091796875
1769326669.4922426,470,-95.09538269042969
1769326672.8385565,480,-93.26085662841797
1769326676.285527,490,-93.73837280273438
1769326680.1425056,500,-92.97146606445312
1769326683.8763778,510,-91.21965026855469
1769326687.6701562,520,-91.87664031982422
1769326691.6734006,530,-92.07345581054688
1769326695.1672676,540,-89.75650787353516
1769326698.7091448,550,-90.72291564941406
1769326702.1623688,560,-89.61357116699219
1769326705.6711633,570,-88.50247955322266
1769326709.190099,580,-88.04334259033203
1769326712.4245906,590,-87.74415588378906
1769326715.6640422,600,-87.34278869628906
1769326718.770377,610,-86.73918151855469
1769326722.0679574,620,-85.85617065429688
1769326726.1931303,630,-85.26426696777344
1769326731.4776843,640,-84.71916198730469
1769326737.5413148,650,-84.12359619140625
1769326742.4849749,660,-84.37440490722656
1769326746.3657222,670,-82.95098876953125
1769326750.6761243,680,-82.17808532714844
1769326755.816673,690,-81.3718032836914
1769326759.775542,700,-81.15602111816406
1769326763.427674,710,-81.63276672363281
1769326767.053781,720,-81.33195495605469
1769326770.9098115,730,-80.64789581298828
1769326774.9719408,740,-79.9462661743164
1769326778.500611,750,-79.11186981201172
1769326782.0932271,760,-79.27448272705078
1769326785.6259034,770,-78.29244232177734
1769326789.0430498,780,-77.7374496459961
1769326792.712565,790,-77.2450942993164
1769326796.4834328,800,-77.29869079589844
1769326800.914978,810,-78.02093505859375
1769326805.2379448,820,-77.44913482666016
1769326809.8325753,830,-77.41828918457031
1769326814.134291,840,-76.81537628173828
1769326818.6409824,850,-76.33211517333984
1769326822.9848826,860,-76.63232421875
1769326827.152195,870,-76.34691619873047
1769326831.0568192,880,-75.34429168701172
1769326835.356909,890,-75.34680938720703
1769326838.8482213,900,-75.80619049072266
1769326842.350649,910,-75.37542724609375
1769326846.986544,920,-74.89154052734375
1769326851.7321754,930,-74.4321060180664
1769326856.813465,940,-74.44342041015625
1769326862.0952392,950,-73.94911193847656
1769326867.3155532,960,-73.77216339111328
1769326872.3687704,970,-73.82569885253906
1769326877.475919,980,-73.2196273803711
1769326882.6316302,990,-73.09333038330078
1769326887.9004884,1000,-73.05123901367188
1769326892.9589872,1010,-72.08280181884766
1769326898.075672,1020,-72.38948822021484
1769326903.0553632,1030,-72.65814971923828
1769326908.2165766,1040,-72.19391632080078
1769326913.5493815,1050,-72.41085052490234
1769326918.6543953,1060,-71.21444702148438
1769326923.5972192,1070,-72.05574798583984
1769326928.5559177,1080,-71.65829467773438
1769326933.6636686,1090,-71.07945251464844
1769326938.8564312,1100,-71.47392272949219
1769326943.9575326,1110,-70.79408264160156
1769326948.8518023,1120,-70.92413330078125
1769326953.7497427,1130,-70.1881103515625
1769326958.7453556,1140,-69.78257751464844
1769326963.6598284,1150,-70.4268798828125
1769326968.6861546,1160,-69.98326110839844
1769326973.707607,1170,-70.0509262084961
1769326978.892215,1180,-70.05725860595703
1769326984.0383093,1190,-70.166748046875
1769326989.4913042,1200,-69.86241149902344
1769326994.5609574,1210,-69.96014404296875
1769326999.6608803,1220,-69.16217803955078
1769327004.8796484,1230,-69.98583984375
1769327010.0567787,1240,-69.86556243896484
1769327015.1198232,1250,-69.2132339477539
1769327020.3214133,1260,-68.64877319335938
1769327025.3639143,1270,-68.83653259277344
1769327030.541149,1280,-68.54286193847656
1769327035.5654154,1290,-68.15914916992188
1769327040.8561957,1300,-68.44738006591797
1769327046.0867262,1310,-67.9410629272461
1769327051.4046283,1320,-68.61302185058594
1769327056.567886,1330,-68.82862091064453
1769327061.8314137,1340,-68.61490631103516
1769327067.1011605,1350,-68.59587097167969
1769327072.3087685,1360,-67.9050064086914
1769327077.4526048,1370,-68.28011322021484
1769327082.4038262,1380,-68.03512573242188
1769327087.4329777,1390,-68.17578887939453
1769327092.74325,1400,-68.09812927246094
1769327097.837873,1410,-68.30419158935547
1769327102.8978398,1420,-67.93763732910156
1769327107.744853,1430,-68.14219665527344
1769327112.7185571,1440,-67.79983520507812
1769327117.6046517,1450,-67.88878631591797
1769327122.7120643,1460,-67.82471466064453
1769327127.8162937,1470,-67.5619888305664
1769327132.9917228,1480,-67.71538543701172
1769327138.1583722,1490,-67.65569305419922
1769327143.1855426,1500,-68.3951187133789
1769327148.2974582,1510,-67.79535675048828
1769327153.6142545,1520,-67.52153015136719
1769327158.7430217,1530,-67.3779296875
1769327163.9772956,1540,-67.56136322021484
1769327169.2256231,1550,-68.19566345214844
1769327174.3391056,1560,-67.48135375976562
1769327179.4379838,1570,-67.14434814453125
1769327184.5019798,1580,-67.34371185302734
1769327189.4761426,1590,-67.56918334960938
1769327194.6630816,1600,-67.70932006835938
1769327199.7054682,1610,-67.40421295166016
1769327204.8186173,1620,-67.49659729003906
1769327210.097322,1630,-67.69387817382812
1769327215.1845627,1640,-67.2553482055664
1769327220.5231688,1650,-68.19374084472656
1769327225.7771592,1660,-67.49122619628906
1769327230.7728622,1670,-67.7631607055664
1769327235.8004637,1680,-67.27613067626953
1769327240.7842486,1690,-67.20209503173828
1769327245.891494,1700,-67.24603271484375
1769327251.0836482,1710,-67.83128356933594
1769327256.3341396,1720,-67.51066589355469
