Wall time,Step,Value
1769326859.688438,10,-108.56289672851562
1769326864.8844175,20,-112.68258666992188
1769326869.9866369,30,-111.1900405883789
1769326874.9649117,40,-110.97639465332031
1769326880.1526854,50,-111.03485107421875
1769326885.4430628,60,-109.82662963867188
1769326890.610793,70,-106.44259643554688
1769326895.757286,80,-107.62344360351562
1769326900.7895699,90,-112.86328125
1769326905.7080898,100,-109.2384262084961
1769326910.9117734,110,-108.85517883300781
1769326916.1058137,120,-108.00139617919922
1769326921.0232148,130,-107.59211730957031
1769326925.922023,140,-108.14530181884766
1769326930.9159398,150,-105.9684066772461
1769326935.9969678,160,-108.83287048339844
1769326941.0939155,170,-106.85581970214844
1769326946.069067,180,-104.57567596435547
1769326951.0876086,190,-104.64939880371094
1769326955.973567,200,-109.09343719482422
1769326961.029145,210,-105.82567596435547
1769326966.1610138,220,-105.46813201904297
1769326971.0960329,230,-103.56916046142578
1769326976.1044858,240,-106.9437026977539
1769326981.247885,250,-103.94241333007812
1769326986.4730678,260,-102.95994567871094
1769326991.7192214,270,-104.9820785522461
1769326996.8904037,280,-107.32441711425781
1769327002.2010756,290,-104.66903686523438
1769327007.4774394,300,-103.65884399414062
1769327012.6063535,310,-101.69380187988281
1769327017.6434278,320,-101.59366607666016
1769327022.7879875,330,-101.99848175048828
1769327027.8390067,340,-103.6307601928711
1769327033.0666208,350,-103.27387237548828
1769327038.1602504,360,-100.67161560058594
1769327043.5315545,370,-101.48633575439453
1769327048.9911802,380,-100.01587677001953
1769327054.1216238,390,-98.13560485839844
1769327059.4291224,400,-98.87283325195312
1769327064.5885656,410,-98.51028442382812
1769327070.0349922,420,-98.29828643798828
1769327075.2723112,430,-97.28809356689453
1769327080.3127966,440,-97.98584747314453
1769327085.385899,450,-96.62215423583984
1769327090.468681,460,-96.31736755371094
1769327095.5548277,470,-94.6425552368164
1769327100.5665028,480,-94.23770904541016
1769327105.5853624,490,-94.3777084350586
1769327110.6563728,500,-93.11946105957031
1769327115.6616073,510,-92.2882308959961
1769327120.7751806,520,-91.75633239746094
1769327125.8718307,530,-91.8763427734375
1769327130.8570473,540,-91.2553482055664
1769327135.9422145,550,-90.91647338867188
1769327140.945069,560,-90.75343322753906
1769327146.0305467,570,-88.28583526611328
1769327151.201945,580,-88.25009155273438
1769327156.308037,590,-87.70896911621094
1769327161.3502166,600,-86.98965454101562
1769327166.6355448,610,-87.83638763427734
1769327171.8938246,620,-86.61567687988281
1769327177.1817784,630,-85.54252624511719
1769327182.2256393,640,-85.87030792236328
1769327187.2129366,650,-84.6065902709961
1769327192.1927342,660,-84.53164672851562
1769327197.4264123,670,-83.99640655517578
1769327202.4817195,680,-82.84757232666016
1769327207.6459296,690,-82.2206039428711
1769327212.7924356,700,-81.28815460205078
1769327218.0103667,710,-81.9568862915039
1769327223.2996635,720,-81.383056640625
1769327228.4428434,730,-81.33763122558594
1769327233.4741526,740,-81.28284454345703
1769327238.5437381,750,-78.74026489257812
1769327243.5805793,760,-79.59784698486328
1769327248.7032204,770,-78.95868682861328
1769327254.022422,780,-78.46018981933594
1769327259.2814794,790,-79.33868408203125
1769327264.5911372,800,-77.73506927490234
1769327269.6946383,810,-78.69090270996094
1769327274.742533,820,-77.79922485351562
1769327279.8364,830,-77.86651611328125
1769327284.7801378,840,-76.99430084228516
1769327290.1297278,850,-77.77104187011719
1769327295.3019526,860,-77.23802947998047
1769327300.3366442,870,-77.37648010253906
1769327305.2972007,880,-76.42013549804688
1769327310.461987,890,-76.11235809326172
1769327315.439254,900,-76.16908264160156
1769327320.8706636,910,-75.18675231933594
1769327326.0468183,920,-76.20538330078125
1769327331.1584103,930,-75.50800323486328
1769327336.2334783,940,-75.25409698486328
1769327341.3220327,950,-74.851318359375
1769327346.3858263,960,-74.88279724121094
1769327351.3967557,970,-75.02246856689453
1769327356.5245762,980,-73.87168884277344
1769327361.672995,990,-73.89261627197266
1769327366.7223508,1000,-73.75534057617188
1769327371.9235795,1010,-73.45214080810547
1769327377.2501411,1020,-72.36589813232422
1769327382.5019038,1030,-73.20353698730469
1769327387.728225,1040,-73.00728607177734
1769327392.9687598,1050,-73.13082122802734
1769327397.9767199,1060,-72.537841796875
1769327403.0693734,1070,-72.46769714355469
1769327408.0403047,1080,-71.95948028564453
1769327413.1366048,1090,-72.93236541748047
1769327418.1966174,1100,-72.3456802368164
1769327423.259513,1110,-72.19831848144531
1769327428.370474,1120,-71.67768859863281
1769327433.4283626,1130,-72.57181549072266
1769327438.468194,1140,-71.81973266601562
1769327443.6275444,1150,-71.91524505615234
1769327448.8591685,1160,-71.2828140258789
1769327453.87091,1170,-71.22109985351562
1769327459.015737,1180,-71.15118408203125
1769327464.1703808,1190,-71.09777069091797
1769327469.1266167,1200,-70.40383911132812
1769327474.515143,1210,-70.37104797363281
1769327479.8421261,1220,-70.66776275634766
1769327485.0813818,1230,-70.57077026367188
1769327490.3231697,1240,-70.12338256835938
1769327495.4546554,1250,-70.8327865600586
1769327500.4361706,1260,-69.88970947265625
1769327505.6536727,1270,-69.77272033691406
1769327510.6616795,1280,-69.77418518066406
1769327515.8716457,1290,-69.65990447998047
1769327520.9583309,1300,-69.64155578613281
1769327526.2414827,1310,-70.20543670654297
1769327531.3835015,1320,-69.82392120361328
1769327536.554933,1330,-69.95484161376953
1769327541.7150033,1340,-69.53011322021484
1769327546.784605,1350,-68.89424133300781
1769327551.7586453,1360,-69.15926361083984
1769327556.7435997,1370,-69.80108642578125
1769327561.8148427,1380,-68.87603759765625
1769327566.8716571,1390,-68.60991668701172
1769327572.1518972,1400,-68.8855972290039
1769327577.4304514,1410,-68.76336669921875
1769327582.4605317,1420,-68.94324493408203
1769327587.4766262,1430,-69.46145629882812
1769327592.7133274,1440,-68.44758605957031
1769327597.8298233,1450,-68.74303436279297
1769327602.9372976,1460,-68.21516418457031
1769327608.2920005,1470,-68.56848907470703
1769327613.577313,1480,-68.73231506347656
1769327618.6229012,1490,-68.431884765625
1769327623.5918303,1500,-68.2472915649414
1769327628.6608052,1510,-68.594970703125
1769327633.6715488,1520,-68.52542877197266
1769327638.716085,1530,-68.64777374267578
1769327643.8643193,1540,-68.34491729736328
1769327649.0335574,1550,-68.57478332519531
1769327654.3723028,1560,-68.10220336914062
1769327659.5092897,1570,-68.49238586425781
1769327664.9901555,1580,-68.70679473876953
1769327670.2134047,1590,-68.75145721435547
1769327675.2839878,1600,-68.20835876464844
1769327680.4930394,1610,-68.08474731445312
1769327685.5456982,1620,-67.72637939453125
1769327690.67638,1630,-68.14653778076172
1769327695.7598267,1640,-67.9353256225586
1769327700.8028412,1650,-67.72086334228516
1769327705.7795477,1660,-67.90470123291016
1769327710.9172854,1670,-68.1389389038086
1769327716.1891744,1680,-68.31732177734375
1769327721.2721524,1690,-67.81531524658203
1769327726.363777,1700,-68.33016204833984
1769327731.4679163,1710,-68.3485336303711
1769327736.6970735,1720,-67.46749114990234
1769327741.9973013,1730,-68.14689636230469
1769327747.148452,1740,-67.95410919189453
1769327752.3389294,1750,-67.6375961303711
1769327757.3516195,1760,-68.29072570800781
1769327762.298682,1770,-67.89762115478516
1769327767.3876257,1780,-67.45088958740234
1769327772.5199203,1790,-67.91231536865234
1769327777.7689898,1800,-67.5819320678711
1769327783.003433,1810,-67.83516693115234
1769327788.1400633,1820,-67.56580352783203
1769327793.303155,1830,-67.60320281982422
1769327798.3229885,1840,-67.90023803710938
1769327803.5877583,1850,-67.5536117553711
1769327808.6796618,1860,-67.24371337890625
1769327813.8175583,1870,-67.67012786865234
1769327818.8453925,1880,-68.12994384765625
1769327823.7890515,1890,-67.66218566894531
1769327828.8360763,1900,-67.415771484375
1769327833.8215137,1910,-68.11563873291016
1769327838.969777,1920,-68.08106994628906
1769327843.9130268,1930,-67.4732666015625
1769327848.909114,1940,-67.88230895996094
1769327853.8818629,1950,-67.88423156738281
1769327858.8113008,1960,-67.84352111816406
1769327863.7171493,1970,-67.68240356445312
