Wall time,Step,Value
1770124105.93894,10,-90.00984191894531
1770124112.6173503,20,-92.84467315673828
1770124119.188205,30,-92.9706039428711
1770124125.7410345,40,-93.4660873413086
1770124132.155527,50,-92.92900848388672
1770124138.6392827,60,-92.61437225341797
1770124145.1423156,70,-90.71329498291016
1770124151.559973,80,-92.29102325439453
1770124158.0469875,90,-93.56820678710938
1770124164.455547,100,-92.74791717529297
1770124170.9837136,110,-91.9771957397461
1770124177.5407248,120,-91.53853607177734
1770124184.1121123,130,-92.00151824951172
1770124190.701036,140,-91.88894653320312
1770124197.2255,150,-91.2479019165039
1770124203.6689568,160,-93.0275650024414
1770124210.073794,170,-90.52489471435547
1770124216.6002343,180,-90.6672134399414
1770124223.003591,190,-90.4490966796875
1770124229.383927,200,-92.89954376220703
1770124235.8841262,210,-91.26655578613281
1770124242.4418848,220,-90.35971069335938
1770124248.9840646,230,-88.67654418945312
1770124255.492867,240,-90.87201690673828
1770124261.9721491,250,-90.03231048583984
1770124268.4341712,260,-88.53128814697266
1770124274.8800507,270,-89.90765380859375
1770124281.467097,280,-90.95039367675781
1770124287.956079,290,-89.52310180664062
1770124294.3926039,300,-90.1626968383789
1770124300.7382178,310,-87.92538452148438
1770124307.2118454,320,-88.9854507446289
1770124313.693607,330,-87.9498291015625
1770124320.2698636,340,-88.47013092041016
1770124326.7244475,350,-89.99224853515625
1770124333.1764302,360,-88.13873291015625
1770124339.5922923,370,-87.89141082763672
1770124346.0654836,380,-87.82301330566406
1770124352.5517936,390,-86.78484344482422
1770124359.0959382,400,-86.65547180175781
1770124365.5268137,410,-86.92103576660156
1770124371.948892,420,-86.2593765258789
1770124378.265641,430,-85.62141418457031
1770124384.7095695,440,-85.63589477539062
1770124391.3189514,450,-85.09020233154297
1770124397.894962,460,-84.77928924560547
1770124404.4599311,470,-84.61331939697266
1770124411.0588875,480,-84.43824768066406
1770124417.5750983,490,-83.41535949707031
1770124423.9947557,500,-82.9380111694336
1770124430.5373635,510,-82.48313903808594
1770124437.0684354,520,-82.81040954589844
1770124443.490537,530,-83.04300689697266
1770124449.994143,540,-81.2518539428711
1770124456.336571,550,-81.89874267578125
1770124462.845581,560,-81.1058120727539
1770124469.3603153,570,-80.44677734375
1770124475.7810082,580,-79.55663299560547
1770124482.280329,590,-79.05386352539062
1770124488.7172077,600,-78.84021759033203
1770124495.2117047,610,-79.01123809814453
1770124501.663407,620,-77.60667419433594
1770124508.0977712,630,-76.95976257324219
1770124514.4828744,640,-77.22986602783203
1770124520.9597566,650,-75.8914794921875
1770124527.5272748,660,-77.05068969726562
1770124533.8587604,670,-75.9046630859375
1770124540.2857184,680,-74.39641571044922
1770124546.7516897,690,-74.47431945800781
1770124553.168726,700,-74.17489624023438
