Wall time,Step,Value
1769928524.3240674,10,-107.56590270996094
1769928527.7184732,20,-111.56417846679688
1769928530.8704817,30,-110.94088745117188
1769928534.0656135,40,-110.71363067626953
1769928537.300068,50,-111.49503326416016
1769928541.6063244,60,-110.45513916015625
1769928545.8511548,70,-106.57652282714844
1769928550.052442,80,-108.44197845458984
1769928554.4559186,90,-111.70540618896484
1769928558.692534,100,-109.23873138427734
1769928563.1349723,110,-109.02457427978516
1769928567.2311854,120,-108.12310791015625
1769928570.5188515,130,-107.64993286132812
1769928573.7073512,140,-108.10922241210938
1769928577.0334258,150,-106.2787094116211
1769928580.4313104,160,-108.92317962646484
1769928585.6167865,170,-105.83650970458984
1769928589.8431237,180,-105.10955047607422
1769928595.201819,190,-104.54774475097656
1769928600.1558847,200,-109.37246704101562
1769928605.2208064,210,-105.69589233398438
1769928610.3357024,220,-104.7675552368164
1769928615.5090883,230,-103.16017150878906
1769928620.4556348,240,-105.92436218261719
1769928625.4898288,250,-104.13145446777344
1769928630.5160232,260,-102.216064453125
1769928635.3736136,270,-104.71122741699219
1769928640.2996724,280,-105.693115234375
1769928645.220344,290,-103.4618911743164
1769928650.1345272,300,-103.80779266357422
1769928654.9359927,310,-101.29519653320312
1769928659.816489,320,-102.50946807861328
1769928664.738985,330,-101.10578155517578
1769928669.594196,340,-102.37187194824219
1769928674.5280488,350,-103.55079650878906
1769928679.545498,360,-100.43132019042969
1769928684.546162,370,-100.86384582519531
1769928689.4624426,380,-100.62848663330078
1769928694.6535692,390,-98.13274383544922
1769928699.7275314,400,-99.2719955444336
1769928704.7023928,410,-98.22805786132812
1769928710.082341,420,-98.4035873413086
1769928715.6287844,430,-97.01355743408203
1769928721.0618966,440,-97.50028228759766
1769928726.3418574,450,-95.92089080810547
1769928731.6973615,460,-94.3944091796875
1769928737.0441406,470,-95.09538269042969
1769928742.1864345,480,-93.26085662841797
1769928748.0197823,490,-93.73837280273438
1769928753.65279,500,-92.97146606445312
1769928758.7468002,510,-91.21965026855469
1769928763.799636,520,-91.87664031982422
1769928768.7966764,530,-92.07345581054688
1769928773.6886368,540,-89.75650787353516
1769928779.2148967,550,-90.72291564941406
1769928784.5125513,560,-89.61357116699219
1769928789.6080534,570,-88.50247955322266
1769928794.8927817,580,-88.04334259033203
1769928800.459241,590,-87.74415588378906
1769928805.6642306,600,-87.34278869628906
1769928810.6158972,610,-86.73918151855469
1769928815.7537148,620,-85.85617065429688
1769928820.8939,630,-85.26426696777344
1769928826.326112,640,-84.71916198730469
1769928831.64554,650,-84.12359619140625
1769928836.8890197,660,-84.37440490722656
1769928842.156806,670,-82.95098876953125
1769928847.3190649,680,-82.17808532714844
1769928852.464755,690,-81.3718032836914
1769928857.5667686,700,-81.15602111816406
1769928862.7374074,710,-81.63276672363281
1769928867.6840606,720,-81.33195495605469
1769928872.8393805,730,-80.64789581298828
1769928877.8563185,740,-79.9462661743164
1769928882.7671006,750,-79.11186981201172
1769928887.7207303,760,-79.27448272705078
1769928892.8446088,770,-78.29244232177734
1769928898.0206091,780,-77.7374496459961
1769928902.8873339,790,-77.2450942993164
1769928907.7003143,800,-77.29869079589844
1769928912.6435418,810,-78.02093505859375
1769928917.7242923,820,-77.44913482666016
1769928922.7769165,830,-77.41828918457031
1769928928.0105872,840,-76.81537628173828
1769928933.2690206,850,-76.33211517333984
1769928938.2728958,860,-76.63232421875
1769928943.270669,870,-76.34691619873047
1769928948.2508967,880,-75.34429168701172
1769928953.1904562,890,-75.34680938720703
1769928958.2589095,900,-75.80619049072266
1769928963.370149,910,-75.37542724609375
1769928968.5041785,920,-74.89154052734375
1769928973.7057707,930,-74.4321060180664
1769928978.8854463,940,-74.44342041015625
1769928983.8292582,950,-73.94911193847656
1769928988.6872878,960,-73.77216339111328
1769928993.5605829,970,-73.82569885253906
1769928998.55783,980,-73.2196273803711
1769929003.5790331,990,-73.09333038330078
1769929008.7120812,1000,-73.05123901367188
